id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,station_lat,station_long,station_name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,geocodes.drop_off.latitude,geocodes.drop_off.longitude,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
7tH0PWAswAIQap2Nrh4SYQ,mirazu-montréal-2,Mirazu,https://s3-media2.fl.yelpcdn.com/bphoto/KAuFi_Xp1Zdf-3HG3jPYpQ/o.jpg,False,https://www.yelp.com/biz/mirazu-montr%C3%A9al-2?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,29.0,"[{'alias': 'turkish', 'title': 'Turkish'}]",9.0,[],,15143794535.0,+1 514-379-4535,241.0766973772245,45.524154,-73.594817,5215 Boulevard Saint-Laurent,,,Montreal,H2T 1S4,CA,QC,"['5215 Boulevard Saint-Laurent', 'Montreal, QC H2T 1S4', 'Canada']",45.52621764749851,-73.5957657695144,Casgrain / Maguire,,,,,,,,,,,,,,,
-JP761N6ad3aLsZXEjyYAA,au-ciel-montréal,Au Ciel,https://s3-media2.fl.yelpcdn.com/bphoto/J3dGf1Y1BtUVSclmN2HTYg/o.jpg,False,https://www.yelp.com/biz/au-ciel-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,3.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",9.0,[],$$,15145383434.0,+1 514-538-3434,450.06693156904623,45.4351,-73.67648,1400 Rue Notre Dame,,,Montreal,H8S 2E1,CA,QC,"['1400 Rue Notre Dame', 'Montreal, QC H8S 2E1', 'Canada']",45.43498715540587,-73.67079868912697,8e avenue / Notre-Dame Lachine,,,,,,,,,,,,,,,
jObswNh_hV2QK1g_uOaDlw,pigor-montréal,Pigor,https://s3-media3.fl.yelpcdn.com/bphoto/aDXxDaw4RXV4xOe-W5ZVwQ/o.jpg,False,https://www.yelp.com/biz/pigor-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,17.0,"[{'alias': 'french', 'title': 'French'}]",9.0,[],,15149070816.0,+1 514-907-0816,371.8192131346566,45.46616,-73.56641,3780 Rue Wellington,,,Montreal,H4G 1V2,CA,QC,"['3780 Rue Wellington', 'Montreal, QC H4G 1V2', 'Canada']",45.462846046287325,-73.56592163443565,Métro de l'Église (Ross / de l'Église),,,,,,,,,,,,,,,
WCOl356VPTsNfWPbuukoJA,cervéjaria-boucherville,Cervéjaria,https://s3-media1.fl.yelpcdn.com/bphoto/cye6vI00ct4EoHSK5-iKRQ/o.jpg,False,https://www.yelp.com/biz/cerv%C3%A9jaria-boucherville?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,4.0,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'breweries', 'title': 'Breweries'}]",9.0,[],$$$,14509063444.0,+1 450-906-3444,664.4999523124097,45.5880623,-73.4294662,540 Rue D'Avaugour,Suite 1600,,Boucherville,J4B 0G6,CA,QC,"[""540 Rue D'Avaugour"", 'Suite 1600', 'Boucherville, QC J4B 0G6', 'Canada']",45.59147977279279,-73.43605846166611,de Mortagne / de Montarville,,,,,,,,,,,,,,,
dTCUmPi5op-1CvcTk17yRQ,saint-laurent-café-boucherville,Saint-Laurent Café,https://s3-media4.fl.yelpcdn.com/bphoto/FYP3tiqQK1GBKBKldhJgsQ/o.jpg,False,https://www.yelp.com/biz/saint-laurent-caf%C3%A9-boucherville?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,6.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'french', 'title': 'French'}]",9.0,[],$$,15798828854.0,+1 579-882-8854,224.86918520018392,45.61313,-73.45439,578 Rue Saint-Charles,,,Boucherville,J4B 3N4,CA,QC,"['578 Rue Saint-Charles', 'Boucherville, QC J4B 3N4', 'Canada']",45.61333008938463,-73.45154017210007,du Fort Saint-Louis / de la Perrière,,,,,,,,,,,,,,,
JRWHerrkhbQJ6aFUv4hr4g,janine-café-montréal,Janine Café,https://s3-media2.fl.yelpcdn.com/bphoto/Mg_8RvOPOllnDvYBR-a30A/o.jpg,False,https://www.yelp.com/biz/janine-caf%C3%A9-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,62.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",9.0,[],$$,15145435372.0,+1 514-543-5372,659.2486205919407,45.46475,-73.56657,3900 Rue Wellington,,,Montreal,H4G 1V3,CA,QC,"['3900 Rue Wellington', 'Montreal, QC H4G 1V3', 'Canada']",45.47069642604657,-73.56542240828276,Métro Lasalle (de Rushbrooke / Caisse),,,,,,,,,,,,,,,
ml_Fo07EBZQ8uSSnvkZb3A,buvette-chez-simone-montréal-3,Buvette Chez Simone,https://s3-media4.fl.yelpcdn.com/bphoto/vIPjmwHRrFbo2bWEPwRwdg/o.jpg,False,https://www.yelp.com/biz/buvette-chez-simone-montr%C3%A9al-3?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,117.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",9.0,[],$$,15147506577.0,+1 514-750-6577,115.6944432110878,45.51888,-73.59341,4869 Avenue du Parc,,,Montreal,H2V 4E7,CA,QC,"['4869 Avenue du Parc', 'Montreal, QC H2V 4E7', 'Canada']",45.51801230878908,-73.59256982808802,Villeneuve / du Parc,,,,,,,,,,,,,,,
K7szuaFnuV6nz4w_i-bLPg,ma-poule-mouillée-montréal-2,Ma Poule Mouillée,https://s3-media1.fl.yelpcdn.com/bphoto/vTE_1X_W2dYTmXf3L9Az2w/o.jpg,False,https://www.yelp.com/biz/ma-poule-mouill%C3%A9e-montr%C3%A9al-2?adjust_creative=BolX2q2f3YTuculokD_PGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BolX2q2f3YTuculokD_PGw,572.0,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",9.0,[],$$,15145225175.0,+1 514-522-5175,1018.6713470676444,45.5251692,-73.5752667883391,969 Rue Rachel E,,,Montreal,H2J 2J2,CA,QC,"['969 Rue Rachel E', 'Montreal, QC H2J 2J2', 'Canada']",45.52063377251984,-73.56390595436096,Atateken / du Square Amherst,,,,,,,,,,,,,,,
2toUnS7sCwCsRUsfypw54Q,millmans-montréal,Millmans,https://s3-media2.fl.yelpcdn.com/bphoto/p0mB3-FM5a0ED5ms_UOzkQ/o.jpg,False,https://www.yelp.com/biz/millmans-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,4.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",9.0,[],,15147653030.0,+1 514-765-3030,526.9572131229153,45.46606,-73.56704,3779 Rue Wellington,,,Montreal,H4G 1V1,CA,QC,"['3779 Rue Wellington', 'Montreal, QC H4G 1V1', 'Canada']",45.47069642604657,-73.56542240828276,Métro Lasalle (de Rushbrooke / Caisse),,,,,,,,,,,,,,,
wzugmCevnXuCMCF4upAf0w,kazu-montréal-2,Kazu,https://s3-media2.fl.yelpcdn.com/bphoto/Nm5_Y8azxjHTjmWRRqCHyA/o.jpg,False,https://www.yelp.com/biz/kazu-montr%C3%A9al-2?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,721.0,"[{'alias': 'japanese', 'title': 'Japanese'}]",9.0,[],$$,15149372333.0,+1 514-937-2333,886.9649712457516,45.492867,-73.580078,1844 Rue Sainte-Catherine O,,,Montreal,H3H 1M1,CA,QC,"['1844 Rue Sainte-Catherine O', 'Montreal, QC H3H 1M1', 'Canada']",45.486346321757786,-73.57352435588837,Lionel-Groulx / George-Vanier,,,,,,,,,,,,,,,
k0hubMR5shuk4OP3FhySSA,essentiellement-sol-montréal-2,Essentiellement Sol,https://s3-media4.fl.yelpcdn.com/bphoto/u9SwNFksqOzD9PHePcjX-w/o.jpg,False,https://www.yelp.com/biz/essentiellement-sol-montr%C3%A9al-2?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,4.0,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",9.0,[],$,15142232231.0,+1 514-223-2231,126.74280958376484,45.5497,-73.5345,4234 Rue Sainte-Catherine E,,,Montreal,H1V 1X3,CA,QC,"['4234 Rue Sainte-Catherine E', 'Montreal, QC H1V 1X3', 'Canada']",45.55078357889704,-73.53409996037954,Letourneux / Ste-Catherine,,,,,,,,,,,,,,,
wPF-aYk0RRA3oOOxVnbMTg,chez-sophie-montréal,Chez Sophie,https://s3-media1.fl.yelpcdn.com/bphoto/IavNgRRlF6oyAOniab895g/o.jpg,False,https://www.yelp.com/biz/chez-sophie-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,35.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",9.0,[],$$$$,14383802365.0,+1 438-380-2365,310.27391027502705,45.48648,-73.56948,1974 Rue Notre-Dame O,,,Montreal,H3J 1M8,CA,QC,"['1974 Rue Notre-Dame O', 'Montreal, QC H3J 1M8', 'Canada']",45.486346321757786,-73.57352435588837,Lionel-Groulx / George-Vanier,,,,,,,,,,,,,,,
DszbjLFRwOlqBJOdctv0mg,orlando-le-roi-du-sous-marin-ltee-boucherville,Orlando Le Roi Du Sous-Marin Ltee,https://s3-media4.fl.yelpcdn.com/bphoto/3gJ-EbfQlKjL_eXSgFTK9w/o.jpg,False,https://www.yelp.com/biz/orlando-le-roi-du-sous-marin-ltee-boucherville?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,3.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",9.0,[],$,14506552333.0,+1 450-655-2333,122.91334606957086,45.5912,-73.43756,475 Boul De Mortagne,,,Boucherville,J4B 1B7,CA,QC,"['475 Boul De Mortagne', 'Boucherville, QC J4B 1B7', 'Canada']",45.59147977279279,-73.43605846166611,de Mortagne / de Montarville,,,,,,,,,,,,,,,
0cCPUHqMTGBMp9UrhAn-Jg,café-le-spot-boucherville,Café Le Spot,https://s3-media4.fl.yelpcdn.com/bphoto/uoSrqNnCRWQEqnb6K0MATQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-le-spot-boucherville?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,7.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",9.0,[],,14509063622.0,+1 450-906-3622,372.12847990476325,45.5929085296556,-73.4317336662724,1015 Rue Lionel-Daunais,,,Boucherville,J4B 0B1,CA,QC,"['1015 Rue Lionel-Daunais', 'Boucherville, QC J4B 0B1', 'Canada']",45.59147977279279,-73.43605846166611,de Mortagne / de Montarville,,,,,,,,,,,,,,,
GHhXaaU1ZlNLbJXiTyM_Bg,sep-lai-montréal,Sep Lai,https://s3-media4.fl.yelpcdn.com/bphoto/6rFVuulPUOkkIsLwEJzRpA/o.jpg,False,https://www.yelp.com/biz/sep-lai-montr%C3%A9al?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,4.0,"[{'alias': 'laotian', 'title': 'Laotian'}]",9.0,[],,15143159981.0,+1 514-315-9981,925.716872513892,45.478480570207466,-73.56963252761108,2601 Rue Centre,,,Montreal,H3K 1K2,CA,QC,"['2601 Rue Centre', 'Montreal, QC H3K 1K2', 'Canada']",45.47069642604657,-73.56542240828276,Métro Lasalle (de Rushbrooke / Caisse),,,,,,,,,,,,,,,
AWXTEbiNwTZOYQAAFAK0RQ,sa-mon-boucherville,Sāmon,https://s3-media1.fl.yelpcdn.com/bphoto/5Fv7u44BehSrhULb7Fz-WQ/o.jpg,False,https://www.yelp.com/biz/sa-mon-boucherville?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,2.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",9.0,[],,14508571886.0,+1 450-857-1886,229.7163123733681,45.59037778468905,-73.43356132944776,1001 Boulevard de Montarville,Suite 40,,Boucherville,J4B 6P5,CA,QC,"['1001 Boulevard de Montarville', 'Suite 40', 'Boucherville, QC J4B 6P5', 'Canada']",45.59147977279279,-73.43605846166611,de Mortagne / de Montarville,,,,,,,,,,,,,,,
9XF1lIPA7EVw8n30gvSwUQ,sushi-hamachi-boucherville,Sushi Hamachi,https://s3-media2.fl.yelpcdn.com/bphoto/6foAloJZ3k5o3cn-hNW4VA/o.jpg,False,https://www.yelp.com/biz/sushi-hamachi-boucherville?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,21.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",9.0,[],,14509063838.0,+1 450-906-3838,975.984621936468,45.61108,-73.43943,690 Rue de Montbrun,,,Boucherville,J4B 8H2,CA,QC,"['690 Rue de Montbrun', 'Boucherville, QC J4B 8H2', 'Canada']",45.61333008938463,-73.45154017210007,du Fort Saint-Louis / de la Perrière,,,,,,,,,,,,,,,
plxpL-sVSyU8isXQPe-osQ,lloydies-montréal,Lloydie's,https://s3-media1.fl.yelpcdn.com/bphoto/xUO8FToOg5YQC2MeISmQuw/o.jpg,False,https://www.yelp.com/biz/lloydies-montr%C3%A9al?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,57.0,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",9.0,[],$$,15142747474.0,+1 514-274-7474,333.4038071535599,45.524844,-73.59957,66 Rue Saint Viateur O,,,Montreal,H2T 2K8,CA,QC,"['66 Rue Saint Viateur O', 'Montreal, QC H2T 2K8', 'Canada']",45.52621764749851,-73.5957657695144,Casgrain / Maguire,,,,,,,,,,,,,,,
BIKMWYxPr8oaSj6gt4e8xw,ronde-1-sushi-montréal,Ronde 1 Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/D6Sx6vOL_NhUkmqTxcaSHw/o.jpg,False,https://www.yelp.com/biz/ronde-1-sushi-montr%C3%A9al?adjust_creative=BolX2q2f3YTuculokD_PGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BolX2q2f3YTuculokD_PGw,3.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'buffets', 'title': 'Buffets'}]",9.0,[],,15142567333.0,+1 514-256-7333,773.919063475955,45.579976,-73.545246,6343 Rue Sherbrooke E,,,Montreal,H1N 1C3,CA,QC,"['6343 Rue Sherbrooke E', 'Montreal, QC H1N 1C3', 'Canada']",45.580314546424674,-73.5353136062622,Pierre-de-Coubertin / Langelier,,,,,,,,,,,,,,,
e78mCSVF-QHndpbRJD4XoA,casa-grecque-sherbrooke-st-montréal-4,Casa Grecque Sherbrooke St,https://s3-media4.fl.yelpcdn.com/bphoto/7MzYeIymzFoLVdlIlPuYsg/o.jpg,False,https://www.yelp.com/biz/casa-grecque-sherbrooke-st-montr%C3%A9al-4?adjust_creative=BolX2q2f3YTuculokD_PGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BolX2q2f3YTuculokD_PGw,4.0,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",9.0,[],,15148995373.0,+1 514-899-5373,1026.8341043272756,45.57465,-73.54866,5787 Rue Sherbrooke E,,,Montreal,H1N 3R5,CA,QC,"['5787 Rue Sherbrooke E', 'Montreal, QC H1N 3R5', 'Canada']",45.58284663189181,-73.54247644543648,Métro Langelier (Langelier / Sherbrooke),,,,,,,,,,,,,,,
WMY0sRvkO0j6S0pOz0ah4A,le-colonel-moutarde-montréal,Le Colonel Moutarde,https://s3-media3.fl.yelpcdn.com/bphoto/ebfq9GIs4eUFFyyK84N1Hg/o.jpg,False,https://www.yelp.com/biz/le-colonel-moutarde-montr%C3%A9al?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,26.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",9.0,[],$$,14383854418.0,+1 438-385-4418,642.9511737108373,45.52324,-73.5819,4418 Rue Saint-Denis,,,Montreal,H2J 2L1,CA,QC,"['4418 Rue Saint-Denis', 'Montreal, QC H2J 2L1', 'Canada']",45.521269382097486,-73.58956933021545,Villeneuve / St-Laurent,,,,,,,,,,,,,,,
ZWgLjJRz3jYsCW4EQNVOuA,georges-deli-restaurant-laval,Georges Deli Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/XAuUHkGOW6zqYaKlTwTDDA/o.jpg,False,https://www.yelp.com/biz/georges-deli-restaurant-laval?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,20.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",9.0,[],$$,14506819248.0,+1 450-681-9248,115.03352008477304,45.55262,-73.75699,3750 Boul Saint-Martin O,,,Laval,H7T 1B1,CA,QC,"['3750 Boul Saint-Martin O', 'Laval, QC H7T 1B1', 'Canada']",45.553017541248565,-73.75822663307189,Mayfield / St-Martin O,,,,,,,,,,,,,,,
zWVSNGmW2O1iN7PEViyK5A,taza-flores-montréal-2,Taza Flores,https://s3-media4.fl.yelpcdn.com/bphoto/YFbDQWwo9hyZ2guPdJMzrg/o.jpg,False,https://www.yelp.com/biz/taza-flores-montr%C3%A9al-2?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,49.0,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",9.0,['restaurant_reservation'],$$,15142745516.0,+1 514-274-5516,630.2182265742005,45.52183,-73.60072,5375 Avenue du Parc,,,Montreal,H2V 4G9,CA,QC,"['5375 Avenue du Parc', 'Montreal, QC H2V 4G9', 'Canada']",45.52621764749851,-73.5957657695144,Casgrain / Maguire,,,,,,,,,,,,,,,
fVF5wayDyY6ZR5oJB1IK3g,lawrence-montréal-2,Lawrence,https://s3-media3.fl.yelpcdn.com/bphoto/kJMW3TPuL1L8zWUPsc4HfA/o.jpg,False,https://www.yelp.com/biz/lawrence-montr%C3%A9al-2?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,233.0,"[{'alias': 'modern_european', 'title': 'Modern European'}]",9.0,[],$$,15147965686.0,+1 514-796-5686,508.71227121729055,45.524143,-73.5946503,9 Avenue Fairmount E,,,Montreal,H2T 2L9,CA,QC,"['9 Avenue Fairmount E', 'Montreal, QC H2T 2L9', 'Canada']",45.521269382097486,-73.58956933021545,Villeneuve / St-Laurent,,,,,,,,,,,,,,,
O9YKorcgivfAxzyzCJAKvg,puca-puca-montréal-2,Puca Puca,https://s3-media2.fl.yelpcdn.com/bphoto/31Z5J7NORia2B75Gu871Gg/o.jpg,False,https://www.yelp.com/biz/puca-puca-montr%C3%A9al-2?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,22.0,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",9.0,[],$,15142728029.0,+1 514-272-8029,196.633011739954,45.52503,-73.59768,5400 Boul Saint-Laurent,,,Montreal,H2T 1S1,CA,QC,"['5400 Boul Saint-Laurent', 'Montreal, QC H2T 1S1', 'Canada']",45.52621764749851,-73.5957657695144,Casgrain / Maguire,,,,,,,,,,,,,,,
dKRuSDoP7r_Qn48uSEBfOw,ibéricos-montréal-8,Ibéricos,https://s3-media2.fl.yelpcdn.com/bphoto/aWfnnwhbtbi0PsUkkjYw4g/o.jpg,False,https://www.yelp.com/biz/ib%C3%A9ricos-montr%C3%A9al-8?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,73.0,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",9.0,[],$$,15148454475.0,+1 514-845-4475,628.5294870334732,45.5239019496467,-73.5824299603701,4475 Rue Saint-Denis,,,Montreal,H2J 2L2,CA,QC,"['4475 Rue Saint-Denis', 'Montreal, QC H2J 2L2', 'Canada']",45.521269382097486,-73.58956933021545,Villeneuve / St-Laurent,,,,,,,,,,,,,,,
yfFDrsV_jTbB8ycIedOiWw,hong-mère-verdun,Hong Mère,https://s3-media2.fl.yelpcdn.com/bphoto/UaMbwuu0cK_1xL3K93rSLA/o.jpg,False,https://www.yelp.com/biz/hong-m%C3%A8re-verdun?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,28.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",9.0,[],$$,15145086418.0,+1 514-508-6418,347.8476750759218,45.4659199,-73.56705,3795 Rue Wellington,,,Verdun,H4G,CA,QC,"['3795 Rue Wellington', 'Verdun, QC H4G', 'Canada']",45.462846046287325,-73.56592163443565,Métro de l'Église (Ross / de l'Église),,,,,,,,,,,,,,,
pR_qMed1Juqh9FD3PMtGdg,g-la-frite-lachine,G.La Frite,https://s3-media1.fl.yelpcdn.com/bphoto/mYIfWiQPLPWMaqwbTNJk2A/o.jpg,False,https://www.yelp.com/biz/g-la-frite-lachine?adjust_creative=rxEwtUPnpw_V72NRngZy-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rxEwtUPnpw_V72NRngZy-g,11.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",9.0,[],$,15146374999.0,+1 514-637-4999,654.3962197384276,45.4400846729675,-73.666607206721,396 Rue Saint-Antoine,,,Lachine,H8S 1S4,CA,QC,"['396 Rue Saint-Antoine', 'Lachine, QC H8S 1S4', 'Canada']",45.43498715540587,-73.67079868912697,8e avenue / Notre-Dame Lachine,,,,,,,,,,,,,,,
p94oHG7K9BqcMVVOlkzhPg,larrys-montréal,larrys,https://s3-media2.fl.yelpcdn.com/bphoto/t5ci-FlGOvkZZV-hBHzXoA/o.jpg,False,https://www.yelp.com/biz/larrys-montr%C3%A9al?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,102.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",9.0,[],$$,,,506.5734963807554,45.52407441775497,-73.5946929842611,5201 Boulevard Saint Laurent,,,Montreal,H2T 1S4,CA,QC,"['5201 Boulevard Saint Laurent', 'Montreal, QC H2T 1S4', 'Canada']",45.521269382097486,-73.58956933021545,Villeneuve / St-Laurent,,,,,,,,,,,,,,,
NdnQdJ_-c40SH4uaJS44cQ,chifa-montréal,Chifa,https://s3-media3.fl.yelpcdn.com/bphoto/EVIe7ON3UJHpnwsNmoS0Dw/o.jpg,False,https://www.yelp.com/biz/chifa-montr%C3%A9al?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,27.0,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",9.0,[],,15145438488.0,+1 514-543-8488,713.213649200237,45.50441,-73.5637,1080 Rue de Bleury,,,Montreal,H2Z 1N2,CA,QC,"['1080 Rue de Bleury', 'Montreal, QC H2Z 1N2', 'Canada']",45.51070968563815,-73.56535434722899,Métro St-Laurent dépôt 2 (de Maisonneuve / St-Laurent),,,,,,,,,,,,,,,
b_A7U8hiMT3JBsFfM9fFWA,le-central-montréal,Le Central,https://s3-media3.fl.yelpcdn.com/bphoto/Tpw26vywkUD_igoEubr3gA/o.jpg,False,https://www.yelp.com/biz/le-central-montr%C3%A9al?adjust_creative=s4d59OFQ6_TSqbpb9iebkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=s4d59OFQ6_TSqbpb9iebkw,33.0,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",9.0,[],$$,,,166.96864776657213,45.50891,-73.56443,30 Rue Sainte-Catherine O,,,Montreal,H2X 3V4,CA,QC,"['30 Rue Sainte-Catherine O', 'Montreal, QC H2X 3V4', 'Canada']",45.51070968563815,-73.56535434722899,Métro St-Laurent dépôt 2 (de Maisonneuve / St-Laurent),,,,,,,,,,,,,,,
